path	git_blob_oid	class	current_authority_proof	packaged_proof	runtime_proof	state_authority_proof	qa_future_route_proof	disposition	destination
packages/qf-kernel/src/task-governance.ts	06ca4eb5b85f02da09dd6cee0bb0154f8723c615	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
packages/qf-kernel/src/trace.ts	cc00d5e1385609debcf9f5aca5b91e96c1dae5c8	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
packages/qf-kernel/src/upgrade.ts	eddb6115346fdf8002152469a01da806062df3f9	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
packages/qf-kernel/tsconfig.json	70e7e22e2a5f09a6edd1d61ab13efe6c489c181c	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/fixtures/kernel-drift/canary-only.sql	7f1a6c3433fda2f3352c5bacd4ce863ab84c90af	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/fixtures/kernel-drift/prior-schema/migration.sql	a31b4f9fc32d00c3792032d86f915a33d2f14253	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/fixtures/kernel-drift/prior-schema/schema.ts	f5ba2f5e9d0a3082c288aea5ba3131239039fd67	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/fixtures/lifecycle-command/bun.lock	aa394d36c1f0c7d2d7c61d1739e9b09da65b213c	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/fixtures/lifecycle-command/package.json	81e7efd0f93f9324ecc6d68c621c8190a89094b4	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/fixtures/lifecycle-command/src/empty.ts	cb0ff5c3b541f646105198ee23ac0fc3d805023e	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/fixtures/lifecycle-command/tsconfig.json	165930f05b63ae809a63e8ff72ee4b64d96fdc0c	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/fixtures/pre-d1-profile-identity/seed.sql	b67510e91e1587ea0bd1efaf093be857029bc17d	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/action-transport.ts	3256d7ad5382ed39c36b79349372547721709795	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/artifact-root.ts	9d67679bbcd7ba7e8b783430c0b51958fd821977	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/artifact-root/.gitignore	c2658d7d1b31848c3b71960543cb0368e56cd4c7	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/artifact-root/bun.lock	76951deeb292c14435cb7347ce89bd35303688d3	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/artifact-root/package.json	4492c3a285b2a29fd62f01631c9166af4c6b1229	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/artifact-root/run.ts	4d49af0143e4a5f2fc604c60a9ffc6a0881fa998	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/boot-reconcile.ts	98dfddb218e5811376380c8bb5a2a0842689266e	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/boot-reconcile/.gitignore	c2658d7d1b31848c3b71960543cb0368e56cd4c7	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/boot-reconcile/bun.lock	1395c15687d269487acfcb3b35f8cbb2c595e0e2	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/boot-reconcile/package.json	bc0995851a00fb4dd52c2398492c630031152472	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/boot-reconcile/run.ts	e720c0c90021b824b3ae4cbcbd5f8b32cf7f5e30	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/bovada-football/bun.lock	a021f3395b20443f2f2bdb57a81cf33cb2bb436b	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/bovada-football/package.json	9def926ad97c550cfbc8ad7e4b8710027be3d067	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/bovada-football/run.ts	bad3721eaf8f89673cb909ae6cdddc9ceecdc43e	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/bovada-football/tsconfig.json	c6ceb2f78cf152465916fe6dd7ccad7882b10efd	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/dev-dock-readiness.ts	1199f56982bf111408045eaacb33359b225b37ec	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/doc-action-surface.ts	3f905daf75a4a79bc6c4bb42b347160aa03d4d01	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/doc-links.ts	e731f42f89e3878b72acb9aa53a3ca6ed93dc5a0	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/dock-definition-launch.ts	20d1cb10cc3d34303248615cd4f4906ccb90381e	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/dock-definition-launch/.gitignore	d86bfbe19b7d5826b448d74f7bdb67c624980650	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/dock-definition-launch/bun.lock	5e8c87308bca5eff90f96c96cf6029b991a1d830	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/dock-definition-launch/fake-cli.ts	30c952f4d7a3d0173e26433c945a2c5d8b31adeb	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/dock-definition-launch/package.json	c626243453789ed85349c0c733a4d4fa93bfe21f	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/dock-definition-launch/run.ts	1a7d17a0047a8a9c0ff75e01dcdf6c4afa4fc025	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/dock-production-inventory.ts	59f70483fe7870e48d9d0b1547fd36c0d0881104	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/dock-profile-identity.ts	552173f33e8a36658d3592521ba0bbc2221bc704	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/dock-profile-identity/.gitignore	c2658d7d1b31848c3b71960543cb0368e56cd4c7	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/dock-profile-identity/bun.lock	4a8b99ca0180fccf8365e6fa672ca7b2734e7bd8	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/dock-profile-identity/package.json	945ef92aab302305b1399eea2e0b323f2c499e2a	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/dock-profile-identity/run.ts	050efca03940b2554abd1490faeb0cc83e537b9a	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/founder-steering.test.ts	80e7b0833159c5c934e3f3de40f0f3f501b2ba52	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/founder-steering.ts	35ba0288fb312d37ddbdb59a5ccae5f08b0f2a4e	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/glacier-feel.ts	fbb9b4d5a72276262a415fbdb9d366f415f0070d	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/golden-g10-canvas-runtime.ts	27c25e02ef9c133ab024f35a5b4c1f955689801e	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/golden-g3-consumer-census.ts	cdbc07073961b21132d3e2e1d66eef69b7df058c	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/golden-g4-retired-route.ts	1b3e51125de3fc8458623a9282d69243debf9390	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/golden-g5-consumer-census.ts	5b524a7487da0bfe77c1d56715a17c65fc747893	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/golden-g5-saved-state.ts	c1fa74ee4f7a67533d3126c89c50117614480e82	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/golden-g7-protocol-dependencies.ts	ea748955d36b6587b60b06fbcb183127f8ca2f94	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/golden-g8-kernel-proof.ts	2595900bce92ac9a0a5dae4403f3dec990ca3f1e	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/golden-g8-schema-lifecycle.ts	0cfe53ec8c288ac5e02497e1589d066b2aec0e29	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/governed-review.test.ts	5c3117d81fc62bacd1979ef730f49b153af9cad6	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/governed-review.ts	d3e6808df0b9430135885fc9f89e202d891bb3a0	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/hermes-founder-state.ts	ccb2d9a57c260a032342f5f8b455181ebe3a6d2c	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/hermes-launch-policy.ts	6d1997b60cfa7d2fa837e6d2a57dd114ef6a99a1	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/hermes-research.ts	f43c39ed05fa100ccf78b1556e93e5e8c91584da	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/kernel-drift.ts	f1d0aec710bb5083a18f3aab012b1836cfe3730b	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/kernel-drift/.gitignore	c2658d7d1b31848c3b71960543cb0368e56cd4c7	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/kernel-drift/bun.lock	79cfb333605ba93af7c0caf626ebfc66cd5210a8	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/kernel-drift/package.json	167b0dc51fac59560b0fe806866d770a2bbe62fd	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/kernel-drift/run.ts	780a4093a1ebf43bbbc1e3a0e5baf4507812fe5c	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/kernel-market-lineage-launch.ts	a7a3ecd8f20f98f2213f203ba9cb5e3136cf0b4a	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/kernel-market-lineage.ts	d9bb667464479960d4d76be906af4c73d5fd54fb	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/kernel-one-path.ts	790415f19e12fe1536e9c95452b947ef198be0ca	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/kernel-sole-writer-app.ts	5ed81ab27365a4b2f34d099ad05a41daf8580990	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/kernel-sole-writer.ts	c575f615c6042d1bb46f814ff76cdc0335f57c30	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/kernel-task-delegation-launch.ts	d72cf9aae1edb22279986cd3f858f3f11e294d29	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/kernel-task-delegation.ts	fc3a2772d7c7aca435b2dc0fa05bb542be754d6d	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/market-context.ts	4cb64d54ebced22849501dac9a4d420e2c4edff4	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/market-ingest.ts	2eda1458d8d6e5562de2e3550bd92924e63ba3cf	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/market-ingest/.gitignore	c2658d7d1b31848c3b71960543cb0368e56cd4c7	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/market-ingest/bun.lock	34c1325bd7dada0e22585a3ff481ae17a3580e64	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/market-ingest/package.json	7d421bf1db6fa14dad7e420bb431333f3ae5f193	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/market-ingest/run.ts	a9d88a12425ac718b60c15cb3d96cb63bed34b46	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/no-canvas-domain-writes.ts	f97fa918a48e97e921331d63ee29f99ac1f1fb90	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/observe-door.ts	910fee9872497a1a92d88c07dec1ca109945d37c	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/one-skin.ts	bf2f2bcc09327921815ff1fa5124683c6e55e0f4	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/package-closure.ts	9ba5524292e7bca69f0bc420deae8bee70e58169	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/package-closure/executors.ts	10cbdfc8153aa141fb1c4488be63a199e21aadc2	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/package-closure/lazy-loader.test.ts	eb396c24c529af039c956a0a8e98dd62ab4d96ca	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/package-closure/lazy-loader.ts	26318e868dc52d95cbe087559cf37510cf0b2348	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/package-closure/modes.ts	384e671f797211d8809a562d119d0aaf91ec86c7	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/pre-r18-coherence.ts	e747e8586d051cd5461bc5c55c21cf1ab5814c22	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/product-identity.ts	c060a4d5a731954c9aeaedc06ec6c278d43aeb0a	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/publish-artifact-root.ts	8e95f198b8f00a0074a63c646d2b2645faf8623f	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/r17-founder-kernel-compatibility.ts	e88b502628ef4aeede12eb26923af99066a011f4	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/r17-guided-technique-consumer.ts	2299f7414a1bc83e2637ad2199b7133fa9436f96	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/release-verifier.ts	6f88542be219434287d9cfc7ed2aeea05f9fa956	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/report-authority.ts	0024b2551cbf392c1d32ab34d3c48e9bff38ff5e	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/research-director-delegation.test.ts	57f199d6bee3dfa56f76f5f98dec54858a532521	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/research-director-delegation.ts	7fc25e72418ce1ef2650a891ea2f92f8c276d083	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/research-director-front-door.test.ts	4ee6dda80550326f0ea424cc888ebbf5de61459c	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/research-director-front-door.ts	629ec3fd308ed393918a86e943854d138150aed8	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/research-world-visible.test.ts	4504b674f246ed3b2ee353b9c3c1442efdcaf333	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/research-world-visible.ts	b7040f3c3a11c57494e98f8b65754306b3112368	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/rung-ladder.ts	d7c6e49da6e15c93a1e6fb9c1d667024072fd728	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/schema-bundle-aliases.ts	6c5fb766c6f5765801fda0eb224bc8e5ec33c152	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/team-composition-launch.ts	945dd11dd3904388772415058e6dde42215ceb9c	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/team-composition-ui-launch.ts	a6cbe4d154bf0e734496903230fd1741f026f764	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/team-composition-ui.ts	aace5092c91d6e3ea1a0a441014e4d3b14dbe8b5	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/team-composition.ts	3df6fc0a723bd4333a284c2e85225ddde3c88251	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/technique-outcome-loop.ts	e39879f2eb8651c328a2f5d3a94cc7a678b4ccb2	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/tool-discovery.ts	465678a2e2e9741bda3aad86c8ccbd52874d4651	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/vault-projection.ts	cc4c10cd7c58561fd0ccda291c9192e14a41bd1f	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/vault-projection/fixture-seed.ts	58e1736403674cf33c979b1aedd1966584ec260b	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/verb-retirement.ts	041ab5d39ff9d0ab1bfde89b28f09103b34dab13	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/windows-cold-boot.test.ts	8b5021d717fa2a0b6524bf685567397a50ec20cf	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/windows-cold-boot.ts	1ab7d5a8ba78fbaaff6b19ebe7f083e291217f03	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/windows-dock-capability.ts	7eda38cd6b8738a9a60ff7adfd32ecdce5240a50	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/windows-dock-collaboration.ts	50ab41250ab43016a7a0081d646bdaeea7717491	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/windows-dock-hire.ts	cc1fe3b0f1fd194c1cef74d586eec0a7e1c48eda	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/windows-dock-ontology.ts	ec3039a54b00035c0c567f221380ba30c01a6ada	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/windows-golden-run.ts	2ed64d3f26e3f39a74bce80631469d8b514688c8	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/windows-golden-seed.ts	732590cb57fd492ce5fc9b2d13d2d8ee52958492	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/windows-installer.ts	bd2df1e0aa9f857619fc1b696c15948e3e70629a	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/gates/windows-research-question.ts	c44c965141b14d10774e5b7c97cde72b3ae04d5b	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/oracles/r17-technique-outcome.json	3fbd6573c975cbaea7bea6cec1e8b83a9a9a657b	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/package-install.test.ts	f4af113ada61fb308dde2125f70a996d2de9889a	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/package-install.ts	067f3ec04fe004da7f8deef0e883f13abbb14e3f	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/run.ts	83c199fa5a7787a1bbee123d4e1f7b2f4b412409	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/verify-release-linux.ts	85922764da5423fb132e3856c452f7bb580b7d44	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
qa/verify-release.test.ts	55b5a679f5dff910f591903f9981c93301b60487	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
